time,precip_l,precip_l_cor,tp_l,t_l,precip_u,precip_u_cor,tp_u,t_u
2022-04-12,0.0,0.0,0.0,-23.3,0.0,0.0,0.0,-23.3
2022-04-13,0.0,0.0,0.0,-23.0,0.0,0.0,0.0,-23.0
2022-04-14,0.0,0.0,0.0,-29.3,0.0,0.0,0.0,-29.2
2022-04-15,0.0,0.0,0.0,-34.1,0.0,0.0,0.0,-33.8
2022-04-16,0.0,0.0,0.0,-31.3,0.0,0.0,0.0,-31.1
2022-04-17,0.0,0.0,0.0,-26.7,0.0,0.0,0.0,-26.5
2022-04-18,0.0,0.0,0.0,-23.1,0.0,0.0,0.0,-23.0
2022-04-19,0.0,0.0,0.0,-27.6,0.0,0.0,0.0,-27.5
2022-04-20,0.0,0.0,0.0,-36.0,0.0,0.0,0.0,-35.8
2022-04-21,0.4,0.4,0.4,-22.2,0.0,0.0,0.0,-22.3
2022-04-22,1.4,1.4,1.0,-14.9,0.0,0.0,0.0,-14.9
2022-04-23,1.4,1.4,0.0,-18.0,0.0,0.0,0.0,-18.1
2022-04-24,1.4,1.4,0.0,-20.4,0.0,0.0,0.0,-20.4
2022-04-25,1.4,1.4,0.0,-22.6,0.0,0.0,0.0,-22.3
2022-04-26,1.4,1.4,0.0,-21.1,0.0,0.0,0.0,-21.1
2022-04-27,1.4,1.4,0.0,-13.5,0.0,0.0,0.0,-13.6
2022-04-28,1.4,1.4,0.0,-12.6,0.0,0.0,0.0,-12.7
2022-04-29,1.4,1.4,0.0,-13.3,0.0,0.0,0.0,-13.4
2022-04-30,1.4,1.4,0.0,-26.8,0.0,0.0,0.0,-26.9
2022-05-01,1.4,1.4,0.0,-30.0,0.0,0.0,0.0,-30.1
2022-05-02,1.4,1.4,0.0,-26.3,0.0,0.0,0.0,-26.3
2022-05-03,1.4,1.4,0.0,-26.3,0.0,0.0,0.0,-26.4
2022-05-04,1.4,1.4,0.0,-24.5,0.0,0.0,0.0,-24.8
2022-05-05,1.4,1.4,0.0,-28.2,0.0,0.0,0.0,-28.3
2022-05-06,1.4,1.4,0.0,-25.5,0.0,0.0,0.0,-25.5
2022-05-07,1.4,1.4,0.0,-22.6,0.0,0.0,0.0,-22.7
2022-05-08,1.4,1.4,0.0,-21.2,0.0,0.0,0.0,-21.2
2022-05-09,1.4,1.4,0.0,-19.8,0.0,0.0,0.0,-19.8
2022-05-10,1.4,1.4,0.0,-23.2,0.0,0.0,0.0,-23.2
2022-05-11,1.4,1.4,0.0,-25.8,0.0,0.0,0.0,-25.9
2022-05-12,1.4,1.4,0.0,-22.8,0.0,0.0,0.0,-23.0
2022-05-13,1.4,1.4,0.0,-23.8,0.0,0.0,0.0,-23.8
2022-05-14,1.4,1.4,0.0,-24.4,0.0,0.0,0.0,-24.4
2022-05-15,1.4,1.4,0.0,-22.7,0.0,0.0,0.0,-22.7
2022-05-16,1.4,1.4,0.0,-19.7,0.0,0.0,0.0,-19.8
2022-05-17,1.4,1.4,0.0,-18.0,0.0,0.0,0.0,-17.9
2022-05-18,1.4,1.4,0.0,-19.8,0.0,0.0,0.0,-19.7
2022-05-19,1.4,1.4,0.0,-18.6,0.0,0.0,0.0,-18.7
2022-05-20,1.4,1.4,0.0,-15.5,0.0,0.0,0.0,-15.6
2022-05-21,1.4,1.4,0.0,-16.5,0.0,0.0,0.0,-16.6
2022-05-22,1.4,1.4,0.0,-11.0,0.0,0.0,0.0,-11.0
2022-05-23,1.4,1.4,0.0,-12.2,0.0,0.0,0.0,-12.2
2022-05-24,1.4,1.4,0.0,-18.3,0.0,0.0,0.0,-18.3
2022-05-25,1.4,1.4,0.0,-18.8,0.0,0.0,0.0,-18.8
2022-05-26,1.4,1.4,0.0,-16.2,0.0,0.0,0.0,-16.4
2022-05-27,1.4,1.4,0.0,-10.9,0.0,0.0,0.0,-10.9
2022-05-28,1.4,1.4,0.0,-10.3,0.0,0.0,0.0,-10.4
2022-05-29,1.4,1.4,0.0,-7.8,0.0,0.0,0.0,-7.8
2022-05-30,1.4,1.4,0.0,-10.7,0.0,0.0,0.0,-10.7
2022-05-31,1.4,1.4,0.0,-17.0,0.0,0.0,0.0,-16.7
2022-06-01,1.4,1.4,0.0,-17.2,0.0,0.0,0.0,-17.0
2022-06-02,1.4,1.4,0.0,-19.6,0.0,0.0,0.0,-19.5
2022-06-03,1.4,1.4,0.0,-12.2,0.0,0.0,0.0,-12.3
2022-06-04,1.4,1.4,0.0,-16.6,0.0,0.0,0.0,-16.7
2022-06-05,1.4,1.4,0.0,-20.5,0.0,0.0,0.0,-20.5
2022-06-06,1.4,1.4,0.0,-18.1,0.0,0.0,0.0,-18.1
2022-06-07,1.4,1.4,0.0,-13.9,0.0,0.0,0.0,-14.0
2022-06-08,1.4,1.4,0.0,-10.8,0.0,0.0,0.0,-10.9
2022-06-09,1.4,1.4,0.0,-9.0,0.0,0.0,0.0,-9.1
2022-06-10,1.4,1.4,0.0,-10.6,0.0,0.0,0.0,-10.7
2022-06-11,1.4,1.4,0.0,-12.5,0.0,0.0,0.0,-12.6
2022-06-12,1.4,1.4,0.0,-10.8,0.0,0.0,0.0,-10.9
2022-06-13,1.4,1.4,0.0,-15.3,0.0,0.0,0.0,-15.4
2022-06-14,1.4,1.4,0.0,-19.6,0.0,0.0,0.0,-19.3
2022-06-15,1.4,1.4,0.0,-12.9,0.0,0.0,0.0,-12.5
2022-06-16,1.4,1.4,0.0,-10.4,0.0,0.0,0.0,-10.4
2022-06-17,1.4,1.4,0.0,-9.7,0.0,0.0,0.0,-9.7
2022-06-18,1.4,1.4,0.0,-10.3,0.0,0.0,0.0,-10.3
2022-06-19,1.4,1.4,0.0,-11.4,0.0,0.0,0.0,-11.4
2022-06-20,1.4,1.4,0.0,-13.8,0.0,0.0,0.0,-13.8
2022-06-21,1.4,1.4,0.0,-14.4,0.0,0.0,0.0,-14.3
2022-06-22,1.4,1.4,0.0,-11.3,0.0,0.0,0.0,-11.3
2022-06-23,1.4,1.4,0.0,-13.9,0.0,0.0,0.0,-14.0
2022-06-24,1.5,1.5,0.1,-11.8,0.0,0.0,0.0,-11.8
2022-06-25,1.6,1.7,0.1,-9.4,0.0,0.0,0.0,-9.4
2022-06-26,1.6,1.7,0.0,-9.9,0.0,0.0,0.0,-9.9
2022-06-27,1.6,1.7,0.0,-10.0,0.0,0.0,0.0,-10.0
2022-06-28,1.6,1.7,0.0,-8.0,0.0,0.0,0.0,-8.0
2022-06-29,1.9,1.9,0.3,-6.3,0.0,0.0,0.0,-6.3
2022-06-30,2.2,2.3,0.3,-4.8,0.0,0.0,0.0,-5.2
2022-07-01,2.2,2.3,0.0,-3.5,0.0,0.0,0.0,-3.5
2022-07-02,2.2,2.3,0.0,-5.4,0.0,0.0,0.0,-5.4
2022-07-03,2.2,2.3,0.0,-6.5,0.0,0.0,0.0,-6.5
2022-07-04,2.2,2.3,0.0,-9.1,0.0,0.0,0.0,-9.0
2022-07-05,2.2,2.3,0.0,-8.1,0.0,0.0,0.0,-8.1
2022-07-06,2.2,2.3,0.0,-6.9,0.0,0.0,0.0,-6.9
2022-07-07,2.2,2.3,0.0,-6.2,0.0,0.0,0.0,-6.2
2022-07-08,2.2,2.3,0.0,-6.5,0.0,0.0,0.0,-6.6
2022-07-09,2.2,2.3,0.0,-9.7,0.0,0.0,0.0,-9.6
2022-07-10,2.2,2.3,0.0,-8.1,0.0,0.0,0.0,-8.2
2022-07-11,2.2,2.3,0.0,-8.7,0.0,0.0,0.0,-8.7
2022-07-12,2.2,2.3,0.0,-9.4,0.0,0.0,0.0,-9.5
2022-07-13,2.2,2.3,0.0,-7.0,0.0,0.0,0.0,-7.0
2022-07-14,2.2,2.3,0.0,-7.2,0.0,0.0,0.0,-7.1
2022-07-15,2.2,2.3,0.0,-7.4,0.0,0.0,0.0,-7.3
2022-07-16,2.2,2.3,0.0,-8.7,0.0,0.0,0.0,-8.7
2022-07-17,2.2,2.3,0.0,-9.5,0.0,0.0,0.0,-9.4
2022-07-18,2.2,2.3,0.0,-7.2,0.0,0.0,0.0,-7.1
2022-07-19,2.2,2.3,0.0,-8.5,0.0,0.0,0.0,-8.4
2022-07-20,2.2,2.3,0.0,-4.3,0.0,0.0,0.0,-4.3
2022-07-21,2.2,2.3,0.0,-5.4,0.0,0.0,0.0,-5.4
2022-07-22,2.2,2.3,0.0,-1.4,0.0,0.0,0.0,-1.4
2022-07-23,2.2,2.3,0.0,-3.4,0.0,0.0,0.0,-3.5
2022-07-24,2.2,2.3,0.0,-5.7,0.0,0.0,0.0,-5.8
2022-07-25,2.2,2.3,0.0,-8.0,0.0,0.0,0.0,-8.0
2022-07-26,2.2,2.3,0.0,-11.3,0.0,0.0,0.0,-11.2
2022-07-27,2.2,2.3,0.0,-10.8,0.0,0.0,0.0,-10.7
2022-07-28,2.2,2.3,0.0,-12.2,0.0,0.0,0.0,-12.0
2022-07-29,2.2,2.3,0.0,-11.9,0.0,0.0,0.0,-11.9
2022-07-30,2.2,2.3,0.0,-10.7,0.0,0.0,0.0,-10.7
2022-07-31,2.2,2.3,0.0,-7.7,0.0,0.0,0.0,-7.7
2022-08-01,2.2,2.3,0.0,-9.7,0.0,0.0,0.0,-9.7
2022-08-02,2.2,2.3,0.0,-9.0,0.0,0.0,0.0,-9.0
2022-08-03,2.2,2.3,0.0,-9.8,0.0,0.0,0.0,-9.7
2022-08-04,2.2,2.3,0.0,-5.9,0.0,0.0,0.0,-5.9
2022-08-05,2.2,2.3,0.0,-5.2,0.0,0.0,0.0,-5.2
2022-08-06,2.2,2.3,0.0,-4.6,0.0,0.0,0.0,-4.6
2022-08-07,2.2,2.3,0.0,-5.8,0.0,0.0,0.0,-5.7
2022-08-08,2.2,2.3,0.0,-8.2,0.0,0.0,0.0,-8.1
2022-08-09,2.2,2.3,0.0,-10.6,0.0,0.0,0.0,-10.6
2022-08-10,2.2,2.3,0.0,-10.8,0.0,0.0,0.0,-10.8
2022-08-11,2.2,2.3,0.0,-9.9,0.0,0.0,0.0,-9.9
2022-08-12,2.2,2.3,0.0,-10.5,0.0,0.0,0.0,-10.6
2022-08-13,2.2,2.3,0.0,-10.5,0.0,0.0,0.0,-10.5
2022-08-14,2.2,2.3,0.0,-11.8,0.0,0.0,0.0,-11.7
2022-08-15,2.2,2.3,0.0,-10.3,0.0,0.0,0.0,-10.2
2022-08-16,2.2,2.3,0.0,-10.2,0.0,0.0,0.0,-10.2
2022-08-17,2.2,2.3,0.0,-7.8,0.0,0.0,0.0,-7.8
2022-08-18,2.2,2.3,0.0,-13.5,0.0,0.0,0.0,-13.5
2022-08-19,2.2,2.3,0.0,-15.7,0.0,0.0,0.0,-15.6
2022-08-20,2.2,2.3,0.0,-14.0,0.0,0.0,0.0,-13.9
2022-08-21,2.2,2.3,0.0,-15.4,0.0,0.0,0.0,-15.4
2022-08-22,2.2,2.3,0.0,-16.4,0.0,0.0,0.0,-16.5
2022-08-23,2.2,2.3,0.0,-6.0,0.0,0.0,0.0,-6.0
2022-08-24,2.2,2.3,0.0,-7.7,0.0,0.0,0.0,-7.8
2022-08-25,2.2,2.3,0.0,-10.6,0.0,0.0,0.0,-10.6
2022-08-26,2.2,2.3,0.0,-8.8,0.0,0.0,0.0,-8.8
2022-08-27,2.2,2.3,0.0,-9.4,0.0,0.0,0.0,-9.4
2022-08-28,2.2,2.3,0.0,-12.6,0.0,0.0,0.0,-12.8
2022-08-29,2.2,2.3,0.0,-8.9,0.0,0.0,0.0,-8.8
2022-08-30,2.2,2.3,0.0,-5.6,0.0,0.0,0.0,-5.5
2022-08-31,2.2,2.3,0.0,-13.3,0.0,0.0,0.0,-13.2
2022-09-01,2.2,2.3,0.0,-10.1,0.0,0.0,0.0,-10.2
2022-09-02,2.3,2.4,0.1,-5.2,0.5,0.5,0.5,-5.2
2022-09-03,7.1,7.5,5.1,0.1,5.0,5.2,4.8,0.1
2022-09-04,8.5,9.0,1.5,-0.2,5.4,5.6,0.4,-0.2
2022-09-05,8.6,9.1,0.1,-1.4,5.6,5.8,0.2,-1.4
2022-09-06,8.6,9.1,0.0,-3.5,5.6,5.9,0.0,-3.6
2022-09-07,8.6,9.1,0.0,-12.1,5.6,5.9,0.0,-12.1
2022-09-08,8.6,9.1,0.0,-18.5,5.6,5.9,0.0,-18.3
2022-09-09,8.6,9.1,0.0,-9.1,5.6,5.9,0.0,-9.1
2022-09-10,8.6,9.1,0.0,-4.7,5.6,5.9,0.0,-4.7
2022-09-11,8.6,9.1,0.0,-5.0,5.6,5.9,0.0,-5.0
2022-09-12,8.6,9.1,0.0,-8.3,5.6,5.9,0.0,-8.2
2022-09-13,8.6,9.1,0.0,-10.3,5.6,5.9,0.0,-10.3
2022-09-14,8.6,9.1,0.0,-11.1,5.6,5.9,0.0,-10.8
2022-09-15,8.6,9.1,0.0,-8.2,5.6,5.9,0.0,-8.2
2022-09-16,8.6,9.1,0.0,-12.3,5.6,5.9,0.0,-12.2
2022-09-17,8.6,9.1,0.0,-20.3,5.6,5.9,0.0,-20.1
2022-09-18,8.6,9.1,0.0,-8.8,5.6,5.9,0.0,-8.8
2022-09-19,8.6,9.1,0.0,-11.2,5.6,5.9,0.0,-11.2
2022-09-20,8.6,9.1,0.0,-9.7,5.6,5.9,0.0,-9.7
2022-09-21,8.6,9.1,0.0,-16.1,5.6,5.9,0.0,-16.0
2022-09-22,8.6,9.1,0.0,-15.7,5.6,5.9,0.0,-15.7
2022-09-23,8.6,9.1,0.0,-15.4,5.6,5.9,0.0,-15.4
2022-09-24,8.6,9.1,0.0,-19.9,5.6,5.9,0.0,-19.8
2022-09-25,8.6,9.1,0.0,-20.9,5.6,5.9,0.0,-20.9
2022-09-26,8.6,9.1,0.0,-11.6,5.6,5.9,0.0,-11.6
2022-09-27,8.6,9.1,0.0,-5.6,5.6,5.9,0.0,-5.6
2022-09-28,8.6,9.1,0.0,-7.7,5.6,5.9,0.0,-7.7
2022-09-29,8.6,9.1,0.0,-13.1,5.6,5.9,0.0,-13.1
2022-09-30,8.6,9.1,0.0,-16.7,5.6,5.9,0.0,-16.7
2022-10-01,8.6,9.1,0.0,-15.6,5.6,5.9,0.0,-15.6
2022-10-02,8.6,9.1,0.0,-14.0,5.6,5.9,0.0,-13.9
2022-10-03,8.6,9.1,0.0,-17.1,5.6,5.9,0.0,-17.1
2022-10-04,8.6,9.1,0.0,-17.1,5.6,5.9,0.0,-17.1
2022-10-05,8.6,9.1,0.0,-21.9,5.6,5.9,0.0,-21.9
2022-10-06,8.6,9.1,0.0,-25.4,5.6,5.9,0.0,-25.4
2022-10-07,8.6,9.1,0.0,-26.6,5.6,5.9,0.0,-26.6
2022-10-08,8.6,9.1,0.0,-23.4,5.6,5.9,0.0,-23.4
2022-10-09,8.6,9.1,0.0,-29.6,5.6,5.9,0.0,-29.6
2022-10-10,8.6,9.1,0.0,-25.6,5.6,5.9,0.0,-25.7
2022-10-11,8.6,9.1,0.0,-24.9,5.6,5.9,0.0,-24.8
2022-10-12,8.6,9.1,0.0,-31.2,5.6,5.9,0.0,-31.2
2022-10-13,8.6,9.1,0.0,-32.3,5.6,5.9,0.0,-32.3
2022-10-14,8.6,9.1,0.0,-23.2,5.6,5.9,0.0,-23.3
2022-10-15,8.6,9.1,0.0,-20.8,5.6,5.9,0.0,-20.9
2022-10-16,8.6,9.1,0.0,-12.2,5.6,5.9,0.0,-12.3
2022-10-17,8.6,9.1,0.0,-6.5,5.6,5.9,0.0,-6.5
2022-10-18,8.6,9.1,0.0,-9.4,5.6,5.9,0.0,-9.4
2022-10-19,8.6,9.1,0.0,-18.7,5.6,5.9,0.0,-18.8
2022-10-20,8.6,9.1,0.0,-29.5,5.6,5.9,0.0,-29.4
2022-10-21,8.6,9.1,0.0,-22.0,5.6,5.9,0.0,-21.9
2022-10-22,8.6,9.1,0.0,-9.8,5.6,5.9,0.0,-9.8
2022-10-23,8.6,9.1,0.0,-15.5,5.6,5.9,0.0,-15.5
2022-10-24,8.6,9.1,0.0,-18.4,5.6,5.9,0.0,-18.4
2022-10-25,8.6,9.1,0.0,-22.5,5.6,5.9,0.0,-22.5
2022-10-26,8.6,9.1,0.0,-23.6,5.6,5.9,0.0,-23.6
2022-10-27,8.6,9.1,0.0,-16.9,5.6,5.9,0.0,-17.0
2022-10-28,8.6,9.1,0.0,-14.8,5.6,5.9,0.0,-14.8
2022-10-29,8.6,9.1,0.0,-12.7,5.6,5.9,0.0,-12.8
2022-10-30,8.6,9.1,0.0,-20.7,5.6,5.9,0.0,-20.4
2022-10-31,8.6,9.1,0.0,-19.7,5.6,5.9,0.0,-19.6
2022-11-01,8.6,9.1,0.0,-22.4,5.6,5.9,0.0,-22.2
2022-11-02,8.6,9.1,0.0,-34.9,5.6,5.9,0.0,-34.8
2022-11-03,8.6,9.1,0.0,-33.8,5.6,5.9,0.0,-33.8
2022-11-04,8.6,9.1,0.0,-20.3,5.6,5.9,0.0,-20.3
2022-11-05,8.6,9.1,0.0,-18.5,5.6,5.9,0.0,-18.6
2022-11-06,8.6,9.1,0.0,-28.9,5.6,5.9,0.0,-29.0
2022-11-07,8.6,9.1,0.0,-41.0,5.6,5.9,0.0,-40.7
2022-11-08,8.6,9.1,0.0,-43.8,5.6,5.9,0.0,-43.3
2022-11-09,8.6,9.1,0.0,-44.3,5.6,5.9,0.0,-43.9
2022-11-10,8.6,9.1,0.0,-23.7,5.6,5.9,0.0,-23.7
2022-11-11,8.6,9.1,0.0,-21.1,5.6,5.9,0.0,-21.2
2022-11-12,8.6,9.1,0.0,-21.7,5.6,5.9,0.0,-21.8
2022-11-13,8.6,9.1,0.0,-19.7,5.6,5.9,0.0,-19.8
2022-11-14,8.6,9.1,0.0,-14.6,5.6,5.9,0.0,-14.5
2022-11-15,8.6,9.1,0.0,-18.8,5.6,5.9,0.0,-18.8
2022-11-16,8.6,9.1,0.0,-24.7,5.6,5.9,0.0,-24.7
2022-11-17,8.6,9.1,0.0,-22.4,5.6,5.9,0.0,-22.4
2022-11-18,8.6,9.1,0.0,-19.1,5.6,5.9,0.0,-19.1
2022-11-19,8.6,9.1,0.0,-19.0,5.6,5.9,0.0,-19.0
2022-11-20,8.6,9.1,0.0,-22.0,5.6,5.9,0.0,-22.0
2022-11-21,8.6,9.1,0.0,-17.8,5.6,5.9,0.0,-17.8
2022-11-22,8.6,9.1,0.0,-20.2,5.6,5.9,0.0,-20.2
2022-11-23,8.6,9.1,0.0,-22.8,5.6,5.9,0.0,-22.8
2022-11-24,8.6,9.1,0.0,-27.3,5.6,5.9,0.0,-27.3
2022-11-25,8.6,9.1,0.0,-24.9,5.6,5.9,0.0,-24.9
2022-11-26,8.6,9.1,0.0,-17.1,5.6,5.9,0.0,-17.1
2022-11-27,8.6,9.1,0.0,-19.5,5.6,5.9,0.0,-19.5
2022-11-28,8.6,9.1,0.0,-27.2,5.6,5.9,0.0,-27.2
2022-11-29,8.6,9.1,0.0,-25.7,5.6,5.9,0.0,-25.7
2022-11-30,8.6,9.1,0.0,-18.1,5.6,5.9,0.0,-18.1
2022-12-01,8.6,9.1,0.0,-26.3,5.6,5.9,0.0,-26.2
2022-12-02,8.6,9.1,0.0,-32.6,5.6,5.9,0.0,-32.5
2022-12-03,164.0,167.7,158.5,-14.7,6.2,6.5,0.7,-14.7
2022-12-04,231.8,236.8,69.1,-21.7,6.4,6.7,0.2,-21.7
2022-12-05,231.8,236.8,0.1,-15.3,6.4,6.7,0.0,-15.3
2022-12-06,231.8,236.8,0.0,-17.3,6.4,6.7,0.0,-17.3
2022-12-07,231.8,236.8,0.0,-19.8,6.4,6.7,0.0,-19.8
2022-12-08,231.8,236.8,0.0,-17.5,6.4,6.7,0.0,-17.5
2022-12-09,231.8,236.8,0.0,-13.3,6.4,6.7,0.0,-13.4
2022-12-10,231.8,236.8,0.0,-18.0,6.4,6.7,0.0,-17.9
2022-12-11,231.8,236.8,0.0,-20.3,6.4,6.7,0.0,-20.4
2022-12-12,231.8,236.8,0.0,-28.4,6.4,6.7,0.0,-28.3
2022-12-13,231.8,236.8,0.0,-27.3,6.4,6.7,0.0,-27.4
2022-12-14,231.8,236.8,0.0,-27.4,6.4,6.7,0.0,-27.6
2022-12-15,231.8,236.8,0.0,-27.9,6.4,6.7,0.0,-28.0
2022-12-16,231.8,236.8,0.0,-29.9,6.4,6.7,0.0,-29.5
2022-12-17,231.8,236.8,0.0,-40.9,6.4,6.7,0.0,-40.9
2022-12-18,231.8,236.8,0.0,-25.7,6.4,6.7,0.0,-25.7
2022-12-19,231.8,236.8,0.0,-24.4,6.4,6.7,0.0,-24.4
2022-12-20,231.8,236.8,0.0,-22.5,6.4,6.7,0.0,-22.5
2022-12-21,231.8,236.8,0.0,-22.7,6.4,6.7,0.0,-22.8
2022-12-22,231.8,236.8,0.0,-34.1,6.4,6.7,0.0,-33.8
2022-12-23,231.8,236.8,0.0,-48.2,6.4,6.7,0.0,-47.5
2022-12-24,231.8,236.8,0.0,-47.8,6.4,6.7,0.0,-47.7
2022-12-25,231.8,236.8,0.0,-46.1,6.4,6.7,0.0,-45.8
2022-12-26,231.8,236.8,0.0,-42.0,6.4,6.7,0.0,-41.8
2022-12-27,231.8,236.8,0.0,-38.7,6.4,6.7,0.0,-38.8
2022-12-28,231.8,236.8,0.0,-30.7,6.4,6.7,0.0,-30.8
2022-12-29,231.8,236.8,0.0,-32.8,6.4,6.7,0.0,-32.9
2022-12-30,231.8,236.8,0.0,-36.8,6.4,6.7,0.0,-36.9
2022-12-31,231.8,236.8,0.0,-42.2,6.4,6.7,0.0,-44.2
